model,condition,country,language,question_id,value_dimension,modal_response,consensus_count,consistency_rate
google/gemini-2.5-pro,imitation,Qatar,en,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
google/gemini-2.5-pro,imitation,Qatar,en,Y003,Traditional vs. Secular-Rational,1 4 6 9 11,5,0.2
google/gemini-2.5-pro,imitation,Russia,en,A008,Traditional vs. Secular-Rational,3,5,1.0
google/gemini-2.5-pro,imitation,Russia,en,A165,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Russia,en,E018,Traditional vs. Secular-Rational,1,5,1.0
google/gemini-2.5-pro,imitation,Russia,en,E025,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Russia,en,F063,Survival vs. Self-Expression,6,5,1.0
google/gemini-2.5-pro,imitation,Russia,en,F118,Survival vs. Self-Expression,2,5,0.8
google/gemini-2.5-pro,imitation,Russia,en,F120,Survival vs. Self-Expression,7,5,0.6
google/gemini-2.5-pro,imitation,Russia,en,G006,Survival vs. Self-Expression,1,5,1.0
google/gemini-2.5-pro,imitation,Russia,en,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
google/gemini-2.5-pro,imitation,Russia,en,Y003,Traditional vs. Secular-Rational,1 3 4 8 11,5,1.0
google/gemini-2.5-pro,imitation,Russia,ru,A008,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Russia,ru,A165,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Russia,ru,E018,Traditional vs. Secular-Rational,1,5,1.0
google/gemini-2.5-pro,imitation,Russia,ru,E025,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Russia,ru,F063,Survival vs. Self-Expression,6,5,1.0
google/gemini-2.5-pro,imitation,Russia,ru,F118,Survival vs. Self-Expression,3,5,0.6
google/gemini-2.5-pro,imitation,Russia,ru,F120,Survival vs. Self-Expression,7,5,1.0
google/gemini-2.5-pro,imitation,Russia,ru,G006,Survival vs. Self-Expression,1,5,1.0
google/gemini-2.5-pro,imitation,Russia,ru,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
google/gemini-2.5-pro,imitation,Russia,ru,Y003,Traditional vs. Secular-Rational,3 4 6 8 11,5,0.6
google/gemini-2.5-pro,imitation,Rwanda,en-native,A008,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Rwanda,en-native,A165,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Rwanda,en-native,E018,Traditional vs. Secular-Rational,1,5,1.0
google/gemini-2.5-pro,imitation,Rwanda,en-native,E025,Traditional vs. Secular-Rational,2,5,0.8
google/gemini-2.5-pro,imitation,Rwanda,en-native,F063,Survival vs. Self-Expression,10,5,1.0
google/gemini-2.5-pro,imitation,Rwanda,en-native,F118,Survival vs. Self-Expression,2,5,1.0
google/gemini-2.5-pro,imitation,Rwanda,en-native,F120,Survival vs. Self-Expression,3,5,1.0
google/gemini-2.5-pro,imitation,Rwanda,en-native,G006,Survival vs. Self-Expression,1,5,1.0
google/gemini-2.5-pro,imitation,Rwanda,en-native,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
google/gemini-2.5-pro,imitation,Rwanda,en-native,Y003,Traditional vs. Secular-Rational,1 3 6 9 11,5,0.8
google/gemini-2.5-pro,imitation,Rwanda,fr,A008,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Rwanda,fr,A165,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Rwanda,fr,E018,Traditional vs. Secular-Rational,1,5,1.0
google/gemini-2.5-pro,imitation,Rwanda,fr,E025,Traditional vs. Secular-Rational,2,5,0.8
google/gemini-2.5-pro,imitation,Rwanda,fr,F063,Survival vs. Self-Expression,10,5,0.6
google/gemini-2.5-pro,imitation,Rwanda,fr,F118,Survival vs. Self-Expression,2,5,1.0
google/gemini-2.5-pro,imitation,Rwanda,fr,F120,Survival vs. Self-Expression,3,5,0.8
google/gemini-2.5-pro,imitation,Rwanda,fr,G006,Survival vs. Self-Expression,1,5,1.0
google/gemini-2.5-pro,imitation,Rwanda,fr,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
google/gemini-2.5-pro,imitation,Rwanda,fr,Y003,Traditional vs. Secular-Rational,1 3 4 6 11,5,0.6
google/gemini-2.5-pro,imitation,Singapore,en-native,A008,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Singapore,en-native,A165,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Singapore,en-native,E018,Traditional vs. Secular-Rational,1,5,1.0
google/gemini-2.5-pro,imitation,Singapore,en-native,E025,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Singapore,en-native,F063,Survival vs. Self-Expression,5,5,0.8
google/gemini-2.5-pro,imitation,Singapore,en-native,F118,Survival vs. Self-Expression,6,5,0.8
google/gemini-2.5-pro,imitation,Singapore,en-native,F120,Survival vs. Self-Expression,8,5,0.8
google/gemini-2.5-pro,imitation,Singapore,en-native,G006,Survival vs. Self-Expression,1,5,0.6
google/gemini-2.5-pro,imitation,Singapore,en-native,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
google/gemini-2.5-pro,imitation,Singapore,en-native,Y003,Traditional vs. Secular-Rational,1 3 4 6 8,5,0.6
google/gemini-2.5-pro,imitation,Singapore,zh-cn,A008,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Singapore,zh-cn,A165,Traditional vs. Secular-Rational,1,5,0.6
google/gemini-2.5-pro,imitation,Singapore,zh-cn,E018,Traditional vs. Secular-Rational,1,5,1.0
google/gemini-2.5-pro,imitation,Singapore,zh-cn,E025,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Singapore,zh-cn,F063,Survival vs. Self-Expression,6,5,1.0
google/gemini-2.5-pro,imitation,Singapore,zh-cn,F118,Survival vs. Self-Expression,6,5,1.0
google/gemini-2.5-pro,imitation,Singapore,zh-cn,F120,Survival vs. Self-Expression,8,5,0.6
google/gemini-2.5-pro,imitation,Singapore,zh-cn,G006,Survival vs. Self-Expression,1,5,1.0
google/gemini-2.5-pro,imitation,Singapore,zh-cn,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
google/gemini-2.5-pro,imitation,Singapore,zh-cn,Y003,Traditional vs. Secular-Rational,3 4 6 8 11,5,0.6
google/gemini-2.5-pro,imitation,South Africa,en-native,A008,Traditional vs. Secular-Rational,3,5,0.6
google/gemini-2.5-pro,imitation,South Africa,en-native,A165,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,South Africa,en-native,E018,Traditional vs. Secular-Rational,1,5,0.8
google/gemini-2.5-pro,imitation,South Africa,en-native,E025,Traditional vs. Secular-Rational,1,5,1.0
google/gemini-2.5-pro,imitation,South Africa,en-native,F063,Survival vs. Self-Expression,9,5,1.0
google/gemini-2.5-pro,imitation,South Africa,en-native,F118,Survival vs. Self-Expression,6,5,0.6
google/gemini-2.5-pro,imitation,South Africa,en-native,F120,Survival vs. Self-Expression,7,5,1.0
google/gemini-2.5-pro,imitation,South Africa,en-native,G006,Survival vs. Self-Expression,2,5,1.0
google/gemini-2.5-pro,imitation,South Africa,en-native,Y002,Traditional vs. Secular-Rational,3 1,5,1.0
google/gemini-2.5-pro,imitation,South Africa,en-native,Y003,Traditional vs. Secular-Rational,1 6 9 10 11,5,0.6
google/gemini-2.5-pro,imitation,Spain,en,A008,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Spain,en,A165,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Spain,en,E018,Traditional vs. Secular-Rational,3,5,1.0
google/gemini-2.5-pro,imitation,Spain,en,E025,Traditional vs. Secular-Rational,1,5,1.0
google/gemini-2.5-pro,imitation,Spain,en,F063,Survival vs. Self-Expression,4,5,1.0
google/gemini-2.5-pro,imitation,Spain,en,F118,Survival vs. Self-Expression,10,5,1.0
google/gemini-2.5-pro,imitation,Spain,en,F120,Survival vs. Self-Expression,8,5,1.0
google/gemini-2.5-pro,imitation,Spain,en,G006,Survival vs. Self-Expression,2,5,1.0
google/gemini-2.5-pro,imitation,Spain,en,Y002,Traditional vs. Secular-Rational,3 2,5,1.0
google/gemini-2.5-pro,imitation,Spain,en,Y003,Traditional vs. Secular-Rational,1 4 6 10 2,5,0.8
google/gemini-2.5-pro,imitation,Spain,es,A008,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Spain,es,A165,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Spain,es,E018,Traditional vs. Secular-Rational,1,5,0.6
google/gemini-2.5-pro,imitation,Spain,es,E025,Traditional vs. Secular-Rational,1,5,1.0
google/gemini-2.5-pro,imitation,Spain,es,F063,Survival vs. Self-Expression,4,5,1.0
google/gemini-2.5-pro,imitation,Spain,es,F118,Survival vs. Self-Expression,10,5,1.0
google/gemini-2.5-pro,imitation,Spain,es,F120,Survival vs. Self-Expression,8,5,1.0
google/gemini-2.5-pro,imitation,Spain,es,G006,Survival vs. Self-Expression,2,5,1.0
google/gemini-2.5-pro,imitation,Spain,es,Y002,Traditional vs. Secular-Rational,3 2,5,1.0
google/gemini-2.5-pro,imitation,Spain,es,Y003,Traditional vs. Secular-Rational,6 4 1 2 10,5,0.4
google/gemini-2.5-pro,imitation,Switzerland,de,A008,Traditional vs. Secular-Rational,2,5,0.6
google/gemini-2.5-pro,imitation,Switzerland,de,A165,Traditional vs. Secular-Rational,1,5,1.0
google/gemini-2.5-pro,imitation,Switzerland,de,E018,Traditional vs. Secular-Rational,1,5,1.0
google/gemini-2.5-pro,imitation,Switzerland,de,E025,Traditional vs. Secular-Rational,1,5,1.0
google/gemini-2.5-pro,imitation,Switzerland,de,F063,Survival vs. Self-Expression,4,5,0.6
google/gemini-2.5-pro,imitation,Switzerland,de,F118,Survival vs. Self-Expression,10,5,0.6
google/gemini-2.5-pro,imitation,Switzerland,de,F120,Survival vs. Self-Expression,8,5,1.0
google/gemini-2.5-pro,imitation,Switzerland,de,G006,Survival vs. Self-Expression,2,5,1.0
google/gemini-2.5-pro,imitation,Switzerland,de,Y002,Traditional vs. Secular-Rational,2 1,5,1.0
google/gemini-2.5-pro,imitation,Switzerland,de,Y003,Traditional vs. Secular-Rational,2 3 4 6 7,5,0.6
google/gemini-2.5-pro,imitation,Switzerland,en,A008,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Switzerland,en,A165,Traditional vs. Secular-Rational,1,5,1.0
google/gemini-2.5-pro,imitation,Switzerland,en,E018,Traditional vs. Secular-Rational,3,5,1.0
google/gemini-2.5-pro,imitation,Switzerland,en,E025,Traditional vs. Secular-Rational,1,5,1.0
google/gemini-2.5-pro,imitation,Switzerland,en,F063,Survival vs. Self-Expression,3,5,1.0
google/gemini-2.5-pro,imitation,Switzerland,en,F118,Survival vs. Self-Expression,10,5,1.0
google/gemini-2.5-pro,imitation,Switzerland,en,F120,Survival vs. Self-Expression,8,5,0.8
google/gemini-2.5-pro,imitation,Switzerland,en,G006,Survival vs. Self-Expression,2,5,1.0
google/gemini-2.5-pro,imitation,Switzerland,en,Y002,Traditional vs. Secular-Rational,2 1,5,1.0
google/gemini-2.5-pro,imitation,Switzerland,en,Y003,Traditional vs. Secular-Rational,2 4 6 3 7,5,0.4
google/gemini-2.5-pro,imitation,Switzerland,fr,A008,Traditional vs. Secular-Rational,2,5,0.6
google/gemini-2.5-pro,imitation,Switzerland,fr,A165,Traditional vs. Secular-Rational,1,5,1.0
google/gemini-2.5-pro,imitation,Switzerland,fr,E018,Traditional vs. Secular-Rational,1,5,1.0
google/gemini-2.5-pro,imitation,Switzerland,fr,E025,Traditional vs. Secular-Rational,1,5,1.0
google/gemini-2.5-pro,imitation,Switzerland,fr,F063,Survival vs. Self-Expression,3,5,0.8
google/gemini-2.5-pro,imitation,Switzerland,fr,F118,Survival vs. Self-Expression,10,5,1.0
google/gemini-2.5-pro,imitation,Switzerland,fr,F120,Survival vs. Self-Expression,8,5,1.0
google/gemini-2.5-pro,imitation,Switzerland,fr,G006,Survival vs. Self-Expression,2,5,1.0
google/gemini-2.5-pro,imitation,Switzerland,fr,Y002,Traditional vs. Secular-Rational,2 1,5,0.4
google/gemini-2.5-pro,imitation,Switzerland,fr,Y003,Traditional vs. Secular-Rational,2 3 4 6 7,5,0.8
google/gemini-2.5-pro,imitation,Switzerland,it,A008,Traditional vs. Secular-Rational,2,5,0.8
google/gemini-2.5-pro,imitation,Switzerland,it,A165,Traditional vs. Secular-Rational,1,5,1.0
google/gemini-2.5-pro,imitation,Switzerland,it,E018,Traditional vs. Secular-Rational,1,5,1.0
google/gemini-2.5-pro,imitation,Switzerland,it,E025,Traditional vs. Secular-Rational,1,5,1.0
google/gemini-2.5-pro,imitation,Switzerland,it,F063,Survival vs. Self-Expression,4,5,0.8
google/gemini-2.5-pro,imitation,Switzerland,it,F118,Survival vs. Self-Expression,10,5,0.8
google/gemini-2.5-pro,imitation,Switzerland,it,F120,Survival vs. Self-Expression,8,5,1.0
google/gemini-2.5-pro,imitation,Switzerland,it,G006,Survival vs. Self-Expression,2,5,1.0
google/gemini-2.5-pro,imitation,Switzerland,it,Y002,Traditional vs. Secular-Rational,1 3,5,0.8
google/gemini-2.5-pro,imitation,Switzerland,it,Y003,Traditional vs. Secular-Rational,2 3 4 6 7,5,0.4
google/gemini-2.5-pro,imitation,Taiwan,en,A008,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Taiwan,en,A165,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Taiwan,en,E018,Traditional vs. Secular-Rational,1,5,0.8
google/gemini-2.5-pro,imitation,Taiwan,en,E025,Traditional vs. Secular-Rational,1,5,0.6
google/gemini-2.5-pro,imitation,Taiwan,en,F063,Survival vs. Self-Expression,4,5,0.8
google/gemini-2.5-pro,imitation,Taiwan,en,F118,Survival vs. Self-Expression,8,5,1.0
google/gemini-2.5-pro,imitation,Taiwan,en,F120,Survival vs. Self-Expression,7,5,0.6
google/gemini-2.5-pro,imitation,Taiwan,en,G006,Survival vs. Self-Expression,1,5,0.6
google/gemini-2.5-pro,imitation,Taiwan,en,Y002,Traditional vs. Secular-Rational,3 1,5,0.6
google/gemini-2.5-pro,imitation,Taiwan,en,Y003,Traditional vs. Secular-Rational,1 3 4 10 11,5,0.6
google/gemini-2.5-pro,imitation,Taiwan,zh-tw,A008,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Taiwan,zh-tw,A165,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Taiwan,zh-tw,E018,Traditional vs. Secular-Rational,3,5,0.8
google/gemini-2.5-pro,imitation,Taiwan,zh-tw,E025,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Taiwan,zh-tw,F063,Survival vs. Self-Expression,3,5,0.4
google/gemini-2.5-pro,imitation,Taiwan,zh-tw,F118,Survival vs. Self-Expression,8,5,1.0
google/gemini-2.5-pro,imitation,Taiwan,zh-tw,F120,Survival vs. Self-Expression,7,5,0.8
google/gemini-2.5-pro,imitation,Taiwan,zh-tw,G006,Survival vs. Self-Expression,2,5,0.8
google/gemini-2.5-pro,imitation,Taiwan,zh-tw,Y002,Traditional vs. Secular-Rational,3 4,5,0.6
google/gemini-2.5-pro,imitation,Taiwan,zh-tw,Y003,Traditional vs. Secular-Rational,1 3 4 6 11,5,0.6
google/gemini-2.5-pro,imitation,Trinidad and Tobago,en-native,A008,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Trinidad and Tobago,en-native,A165,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Trinidad and Tobago,en-native,E018,Traditional vs. Secular-Rational,1,5,1.0
google/gemini-2.5-pro,imitation,Trinidad and Tobago,en-native,E025,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Trinidad and Tobago,en-native,F063,Survival vs. Self-Expression,9,5,1.0
google/gemini-2.5-pro,imitation,Trinidad and Tobago,en-native,F118,Survival vs. Self-Expression,4,5,1.0
google/gemini-2.5-pro,imitation,Trinidad and Tobago,en-native,F120,Survival vs. Self-Expression,3,5,1.0
google/gemini-2.5-pro,imitation,Trinidad and Tobago,en-native,G006,Survival vs. Self-Expression,2,5,0.8
google/gemini-2.5-pro,imitation,Trinidad and Tobago,en-native,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
google/gemini-2.5-pro,imitation,Trinidad and Tobago,en-native,Y003,Traditional vs. Secular-Rational,1 3 6 9 11,5,0.4
google/gemini-2.5-pro,imitation,Tunisia,ar,A008,Traditional vs. Secular-Rational,3,5,1.0
google/gemini-2.5-pro,imitation,Tunisia,ar,A165,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Tunisia,ar,E018,Traditional vs. Secular-Rational,3,5,0.8
google/gemini-2.5-pro,imitation,Tunisia,ar,E025,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Tunisia,ar,F063,Survival vs. Self-Expression,9,5,1.0
google/gemini-2.5-pro,imitation,Tunisia,ar,F118,Survival vs. Self-Expression,1,5,1.0
google/gemini-2.5-pro,imitation,Tunisia,ar,F120,Survival vs. Self-Expression,7,5,0.6
google/gemini-2.5-pro,imitation,Tunisia,ar,G006,Survival vs. Self-Expression,2,5,0.8
google/gemini-2.5-pro,imitation,Tunisia,ar,Y002,Traditional vs. Secular-Rational,3 1,5,1.0
google/gemini-2.5-pro,imitation,Tunisia,ar,Y003,Traditional vs. Secular-Rational,1 4 6 9 11,5,1.0
google/gemini-2.5-pro,imitation,Tunisia,en,A008,Traditional vs. Secular-Rational,3,5,1.0
google/gemini-2.5-pro,imitation,Tunisia,en,A165,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Tunisia,en,E018,Traditional vs. Secular-Rational,1,5,0.6
google/gemini-2.5-pro,imitation,Tunisia,en,E025,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Tunisia,en,F063,Survival vs. Self-Expression,9,5,0.8
google/gemini-2.5-pro,imitation,Tunisia,en,F118,Survival vs. Self-Expression,1,5,1.0
google/gemini-2.5-pro,imitation,Tunisia,en,F120,Survival vs. Self-Expression,7,5,0.8
google/gemini-2.5-pro,imitation,Tunisia,en,G006,Survival vs. Self-Expression,2,5,1.0
google/gemini-2.5-pro,imitation,Tunisia,en,Y002,Traditional vs. Secular-Rational,3 1,5,1.0
google/gemini-2.5-pro,imitation,Tunisia,en,Y003,Traditional vs. Secular-Rational,1 4 6 9 11,5,1.0
google/gemini-2.5-pro,imitation,United Kingdom,en-native,A008,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,United Kingdom,en-native,A165,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,United Kingdom,en-native,E018,Traditional vs. Secular-Rational,3,5,1.0
google/gemini-2.5-pro,imitation,United Kingdom,en-native,E025,Traditional vs. Secular-Rational,1,5,1.0
google/gemini-2.5-pro,imitation,United Kingdom,en-native,F063,Survival vs. Self-Expression,3,5,1.0
google/gemini-2.5-pro,imitation,United Kingdom,en-native,F118,Survival vs. Self-Expression,10,5,1.0
google/gemini-2.5-pro,imitation,United Kingdom,en-native,F120,Survival vs. Self-Expression,8,5,0.8
google/gemini-2.5-pro,imitation,United Kingdom,en-native,G006,Survival vs. Self-Expression,2,5,1.0
google/gemini-2.5-pro,imitation,United Kingdom,en-native,Y002,Traditional vs. Secular-Rational,3 4,5,0.8
google/gemini-2.5-pro,imitation,United Kingdom,en-native,Y003,Traditional vs. Secular-Rational,1 2 4 6 10,5,0.4
google/gemini-2.5-pro,imitation,United States,en-native,A008,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,United States,en-native,A165,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,United States,en-native,E018,Traditional vs. Secular-Rational,3,5,0.8
google/gemini-2.5-pro,imitation,United States,en-native,E025,Traditional vs. Secular-Rational,1,5,1.0
google/gemini-2.5-pro,imitation,United States,en-native,F063,Survival vs. Self-Expression,7,5,0.8
google/gemini-2.5-pro,imitation,United States,en-native,F118,Survival vs. Self-Expression,10,5,0.6
google/gemini-2.5-pro,imitation,United States,en-native,F120,Survival vs. Self-Expression,6,5,0.6
google/gemini-2.5-pro,imitation,United States,en-native,G006,Survival vs. Self-Expression,2,5,1.0
google/gemini-2.5-pro,imitation,United States,en-native,Y002,Traditional vs. Secular-Rational,4 3,5,1.0
google/gemini-2.5-pro,imitation,United States,en-native,Y003,Traditional vs. Secular-Rational,2 3 4 6 8,5,1.0
google/gemini-2.5-pro,imitation,Uruguay,en,A008,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Uruguay,en,A165,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Uruguay,en,E018,Traditional vs. Secular-Rational,3,5,1.0
google/gemini-2.5-pro,imitation,Uruguay,en,E025,Traditional vs. Secular-Rational,1,5,1.0
google/gemini-2.5-pro,imitation,Uruguay,en,F063,Survival vs. Self-Expression,3,5,1.0
google/gemini-2.5-pro,imitation,Uruguay,en,F118,Survival vs. Self-Expression,10,5,1.0
google/gemini-2.5-pro,imitation,Uruguay,en,F120,Survival vs. Self-Expression,8,5,1.0
google/gemini-2.5-pro,imitation,Uruguay,en,G006,Survival vs. Self-Expression,2,5,1.0
google/gemini-2.5-pro,imitation,Uruguay,en,Y002,Traditional vs. Secular-Rational,3 1,5,0.6
google/gemini-2.5-pro,imitation,Uruguay,en,Y003,Traditional vs. Secular-Rational,1 4 6 8 10,5,0.6
google/gemini-2.5-pro,imitation,Uruguay,es,A008,Traditional vs. Secular-Rational,2,5,1.0
google/gemini-2.5-pro,imitation,Uruguay,es,A165,Traditional vs. Secular-Rational,2,5,0.8
google/gemini-2.5-pro,imitation,Uruguay,es,E018,Traditional vs. Secular-Rational,3,5,1.0
google/gemini-2.5-pro,imitation,Uruguay,es,E025,Traditional vs. Secular-Rational,1,5,1.0
google/gemini-2.5-pro,imitation,Uruguay,es,F063,Survival vs. Self-Expression,3,5,0.8
google/gemini-2.5-pro,imitation,Uruguay,es,F118,Survival vs. Self-Expression,10,5,1.0
google/gemini-2.5-pro,imitation,Uruguay,es,F120,Survival vs. Self-Expression,8,5,1.0
google/gemini-2.5-pro,imitation,Uruguay,es,G006,Survival vs. Self-Expression,2,5,1.0
google/gemini-2.5-pro,imitation,Uruguay,es,Y002,Traditional vs. Secular-Rational,3 1,5,1.0
google/gemini-2.5-pro,imitation,Uruguay,es,Y003,Traditional vs. Secular-Rational,6 4 10 8 2,5,0.2
google/gemini-2.5-pro,imitation,Venezuela,en,A008,Traditional vs. Secular-Rational,3,5,1.0
