model,condition,country,language,total_questions,valid_responses,invalid_responses,success_rate,mean_consistency_rate
microsoft/phi-3-mini-128k-instruct,imitation,Germany,en,10,10,0,1.0,0.98
microsoft/phi-3-mini-128k-instruct,imitation,Ghana,en-native,10,10,0,1.0,0.96
microsoft/phi-3-mini-128k-instruct,imitation,Guatemala,en,10,10,0,1.0,0.92
microsoft/phi-3-mini-128k-instruct,imitation,Guatemala,es,10,10,0,1.0,0.94
microsoft/phi-3-mini-128k-instruct,imitation,Haiti,en,10,10,0,1.0,0.92
microsoft/phi-3-mini-128k-instruct,imitation,Haiti,fr,10,10,0,1.0,0.96
microsoft/phi-3-mini-128k-instruct,imitation,Hong Kong,en-native,10,10,0,1.0,0.94
microsoft/phi-3-mini-128k-instruct,imitation,Hong Kong,zh-cn,10,10,0,1.0,0.92
microsoft/phi-3-mini-128k-instruct,imitation,Hong Kong,zh-hk,10,10,0,1.0,0.92
microsoft/phi-3-mini-128k-instruct,imitation,Iraq,ar,10,10,0,1.0,0.94
microsoft/phi-3-mini-128k-instruct,imitation,Iraq,en,10,10,0,1.0,0.96
microsoft/phi-3-mini-128k-instruct,imitation,Ireland,en-native,10,10,0,1.0,0.94
microsoft/phi-3-mini-128k-instruct,imitation,Italy,en,10,10,0,1.0,0.96
microsoft/phi-3-mini-128k-instruct,imitation,Italy,it,10,10,0,1.0,0.92
microsoft/phi-3-mini-128k-instruct,imitation,Japan,en,10,10,0,1.0,0.98
microsoft/phi-3-mini-128k-instruct,imitation,Japan,ja,10,10,0,1.0,0.92
microsoft/phi-3-mini-128k-instruct,imitation,Jordan,ar,10,10,0,1.0,0.92
microsoft/phi-3-mini-128k-instruct,imitation,Jordan,en,10,10,0,1.0,0.96
microsoft/phi-3-mini-128k-instruct,imitation,Kazakhstan,en,10,10,0,1.0,0.98
microsoft/phi-3-mini-128k-instruct,imitation,Kazakhstan,ru,10,10,0,1.0,0.84
microsoft/phi-3-mini-128k-instruct,imitation,Kenya,en-native,10,10,0,1.0,0.96
microsoft/phi-3-mini-128k-instruct,imitation,Korea,en,10,10,0,1.0,0.94
microsoft/phi-3-mini-128k-instruct,imitation,Korea,ko,10,10,0,1.0,0.96
microsoft/phi-3-mini-128k-instruct,imitation,Kuwait,ar,10,10,0,1.0,0.9
microsoft/phi-3-mini-128k-instruct,imitation,Kuwait,en,10,10,0,1.0,0.96
microsoft/phi-3-mini-128k-instruct,imitation,Kyrgyzstan,en,10,10,0,1.0,0.94
microsoft/phi-3-mini-128k-instruct,imitation,Kyrgyzstan,ru,10,10,0,1.0,0.86
microsoft/phi-3-mini-128k-instruct,imitation,Lebanon,ar,10,10,0,1.0,0.94
microsoft/phi-3-mini-128k-instruct,imitation,Lebanon,en,10,10,0,1.0,1.0
microsoft/phi-3-mini-128k-instruct,imitation,Libya,ar,10,10,0,1.0,0.96
microsoft/phi-3-mini-128k-instruct,imitation,Libya,en,10,10,0,1.0,1.0
microsoft/phi-3-mini-128k-instruct,imitation,Luxembourg,de,10,10,0,1.0,0.98
microsoft/phi-3-mini-128k-instruct,imitation,Luxembourg,en,10,10,0,1.0,0.9
microsoft/phi-3-mini-128k-instruct,imitation,Luxembourg,fr,10,10,0,1.0,1.0
microsoft/phi-3-mini-128k-instruct,imitation,Macao,en,10,10,0,1.0,0.94
microsoft/phi-3-mini-128k-instruct,imitation,Macao,pt,10,10,0,1.0,0.96
microsoft/phi-3-mini-128k-instruct,imitation,Macao,zh-cn,10,10,0,1.0,0.96
microsoft/phi-3-mini-128k-instruct,imitation,Malaysia,en-native,10,10,0,1.0,0.92
microsoft/phi-3-mini-128k-instruct,imitation,Mali,en,10,10,0,1.0,0.96
microsoft/phi-3-mini-128k-instruct,imitation,Mali,fr,10,10,0,1.0,0.98
microsoft/phi-3-mini-128k-instruct,imitation,Malta,en-native,10,10,0,1.0,1.0
microsoft/phi-3-mini-128k-instruct,imitation,Mexico,en,10,10,0,1.0,0.96
microsoft/phi-3-mini-128k-instruct,imitation,Mexico,es,10,10,0,1.0,1.0
microsoft/phi-3-mini-128k-instruct,imitation,Morocco,ar,10,10,0,1.0,0.94
microsoft/phi-3-mini-128k-instruct,imitation,Morocco,en,10,10,0,1.0,1.0
microsoft/phi-3-mini-128k-instruct,imitation,New Zealand,en-native,10,10,0,1.0,0.96
microsoft/phi-3-mini-128k-instruct,imitation,Nicaragua,en,10,10,0,1.0,0.94
microsoft/phi-3-mini-128k-instruct,imitation,Nicaragua,es,10,10,0,1.0,1.0
microsoft/phi-3-mini-128k-instruct,imitation,Nigeria,en-native,10,10,0,1.0,1.0
microsoft/phi-3-mini-128k-instruct,imitation,Pakistan,en-native,10,10,0,1.0,0.96
microsoft/phi-3-mini-128k-instruct,imitation,Palestine,ar,10,10,0,1.0,0.94
microsoft/phi-3-mini-128k-instruct,imitation,Palestine,en,10,10,0,1.0,0.96
microsoft/phi-3-mini-128k-instruct,imitation,Peru,en,10,10,0,1.0,1.0
microsoft/phi-3-mini-128k-instruct,imitation,Peru,es,10,10,0,1.0,0.92
microsoft/phi-3-mini-128k-instruct,imitation,Philippines,en-native,10,10,0,1.0,0.96
microsoft/phi-3-mini-128k-instruct,imitation,Portugal,en,10,10,0,1.0,0.94
microsoft/phi-3-mini-128k-instruct,imitation,Portugal,pt,10,10,0,1.0,0.92
microsoft/phi-3-mini-128k-instruct,imitation,Puerto Rico,en-native,10,10,0,1.0,0.98
microsoft/phi-3-mini-128k-instruct,imitation,Puerto Rico,es,10,10,0,1.0,0.88
microsoft/phi-3-mini-128k-instruct,imitation,Qatar,ar,10,10,0,1.0,0.92
microsoft/phi-3-mini-128k-instruct,imitation,Qatar,en,10,10,0,1.0,0.98
microsoft/phi-3-mini-128k-instruct,imitation,Russia,en,10,10,0,1.0,0.9
microsoft/phi-3-mini-128k-instruct,imitation,Russia,ru,10,10,0,1.0,0.88
microsoft/phi-3-mini-128k-instruct,imitation,Rwanda,en-native,10,10,0,1.0,0.96
microsoft/phi-3-mini-128k-instruct,imitation,Rwanda,fr,10,10,0,1.0,0.96
microsoft/phi-3-mini-128k-instruct,imitation,Singapore,en-native,10,10,0,1.0,0.98
microsoft/phi-3-mini-128k-instruct,imitation,Singapore,zh-cn,10,10,0,1.0,0.96
microsoft/phi-3-mini-128k-instruct,imitation,South Africa,en-native,10,10,0,1.0,1.0
microsoft/phi-3-mini-128k-instruct,imitation,Spain,en,10,10,0,1.0,0.96
microsoft/phi-3-mini-128k-instruct,imitation,Spain,es,10,10,0,1.0,0.96
microsoft/phi-3-mini-128k-instruct,imitation,Switzerland,de,10,10,0,1.0,1.0
microsoft/phi-3-mini-128k-instruct,imitation,Switzerland,en,10,10,0,1.0,0.96
microsoft/phi-3-mini-128k-instruct,imitation,Switzerland,fr,10,10,0,1.0,0.94
microsoft/phi-3-mini-128k-instruct,imitation,Switzerland,it,10,10,0,1.0,1.0
microsoft/phi-3-mini-128k-instruct,imitation,Taiwan,en,10,10,0,1.0,0.94
microsoft/phi-3-mini-128k-instruct,imitation,Taiwan,zh-tw,10,10,0,1.0,0.88
microsoft/phi-3-mini-128k-instruct,imitation,Trinidad and Tobago,en-native,10,10,0,1.0,0.94
microsoft/phi-3-mini-128k-instruct,imitation,Tunisia,ar,10,10,0,1.0,0.94
microsoft/phi-3-mini-128k-instruct,imitation,Tunisia,en,10,10,0,1.0,0.96
microsoft/phi-3-mini-128k-instruct,imitation,United Kingdom,en-native,10,10,0,1.0,1.0
microsoft/phi-3-mini-128k-instruct,imitation,United States,en-native,10,10,0,1.0,0.94
microsoft/phi-3-mini-128k-instruct,imitation,Uruguay,en,10,10,0,1.0,0.98
microsoft/phi-3-mini-128k-instruct,imitation,Uruguay,es,10,10,0,1.0,0.94
microsoft/phi-3-mini-128k-instruct,imitation,Venezuela,en,10,10,0,1.0,0.88
microsoft/phi-3-mini-128k-instruct,imitation,Venezuela,es,10,10,0,1.0,0.94
microsoft/phi-3-mini-128k-instruct,imitation,Yemen,ar,10,10,0,1.0,0.9
microsoft/phi-3-mini-128k-instruct,imitation,Yemen,en,10,10,0,1.0,1.0
microsoft/phi-3-mini-128k-instruct,imitation,Zambia,en-native,10,10,0,1.0,1.0
microsoft/phi-3-mini-128k-instruct,imitation,Zimbabwe,en-native,10,10,0,1.0,0.98
mistralai/mistral-medium-3.1,imitation,Algeria,ar,10,10,0,1.0,0.98
mistralai/mistral-medium-3.1,imitation,Algeria,en,10,10,0,1.0,0.96
mistralai/mistral-medium-3.1,imitation,Argentina,en,10,10,0,1.0,0.96
mistralai/mistral-medium-3.1,imitation,Argentina,es,10,10,0,1.0,0.96
mistralai/mistral-medium-3.1,imitation,Australia,en-native,10,10,0,1.0,1.0
mistralai/mistral-medium-3.1,imitation,Austria,de,10,10,0,1.0,0.96
mistralai/mistral-medium-3.1,imitation,Austria,en,10,10,0,1.0,0.96
mistralai/mistral-medium-3.1,imitation,Belarus,en,10,10,0,1.0,0.98
mistralai/mistral-medium-3.1,imitation,Belarus,ru,10,10,0,1.0,0.98
mistralai/mistral-medium-3.1,imitation,Belgium,de,10,10,0,1.0,1.0
mistralai/mistral-medium-3.1,imitation,Belgium,en,10,10,0,1.0,0.9
mistralai/mistral-medium-3.1,imitation,Belgium,fr,10,10,0,1.0,0.8
mistralai/mistral-medium-3.1,imitation,Bolivia,en,10,10,0,1.0,0.94
mistralai/mistral-medium-3.1,imitation,Bolivia,es,10,10,0,1.0,0.96
mistralai/mistral-medium-3.1,imitation,Brazil,en,10,10,0,1.0,0.98
mistralai/mistral-medium-3.1,imitation,Brazil,pt,10,10,0,1.0,0.96
mistralai/mistral-medium-3.1,imitation,Burkina Faso,en,10,10,0,1.0,0.98
mistralai/mistral-medium-3.1,imitation,Burkina Faso,fr,10,10,0,1.0,0.94
mistralai/mistral-medium-3.1,imitation,Canada,en-native,10,10,0,1.0,0.98
mistralai/mistral-medium-3.1,imitation,Canada,fr,10,10,0,1.0,0.98
mistralai/mistral-medium-3.1,imitation,Chile,en,10,10,0,1.0,0.88
mistralai/mistral-medium-3.1,imitation,Chile,es,10,10,0,1.0,0.96
mistralai/mistral-medium-3.1,imitation,China,en,10,10,0,1.0,0.98
mistralai/mistral-medium-3.1,imitation,China,zh-cn,10,10,0,1.0,0.96
mistralai/mistral-medium-3.1,imitation,Colombia,en,10,10,0,1.0,0.96
mistralai/mistral-medium-3.1,imitation,Colombia,es,10,10,0,1.0,0.96
mistralai/mistral-medium-3.1,imitation,Ecuador,en,10,10,0,1.0,0.98
mistralai/mistral-medium-3.1,imitation,Ecuador,es,10,10,0,1.0,1.0
mistralai/mistral-medium-3.1,imitation,Egypt,ar,10,10,0,1.0,1.0
mistralai/mistral-medium-3.1,imitation,Egypt,en,10,10,0,1.0,0.96
mistralai/mistral-medium-3.1,imitation,France,en,10,10,0,1.0,1.0
mistralai/mistral-medium-3.1,imitation,France,fr,10,10,0,1.0,0.96
mistralai/mistral-medium-3.1,imitation,Germany,de,10,10,0,1.0,0.86
mistralai/mistral-medium-3.1,imitation,Germany,en,10,10,0,1.0,0.98
mistralai/mistral-medium-3.1,imitation,Ghana,en-native,10,10,0,1.0,0.98
mistralai/mistral-medium-3.1,imitation,Guatemala,en,10,10,0,1.0,1.0
mistralai/mistral-medium-3.1,imitation,Guatemala,es,10,10,0,1.0,0.92
mistralai/mistral-medium-3.1,imitation,Haiti,en,10,10,0,1.0,0.96
mistralai/mistral-medium-3.1,imitation,Haiti,fr,10,10,0,1.0,1.0
mistralai/mistral-medium-3.1,imitation,Hong Kong,en-native,10,10,0,1.0,1.0
mistralai/mistral-medium-3.1,imitation,Hong Kong,zh-cn,10,10,0,1.0,0.94
mistralai/mistral-medium-3.1,imitation,Hong Kong,zh-hk,10,10,0,1.0,0.9
mistralai/mistral-medium-3.1,imitation,Iraq,ar,10,10,0,1.0,1.0
mistralai/mistral-medium-3.1,imitation,Iraq,en,10,10,0,1.0,0.98
mistralai/mistral-medium-3.1,imitation,Ireland,en-native,10,10,0,1.0,0.94
mistralai/mistral-medium-3.1,imitation,Italy,en,10,10,0,1.0,0.92
mistralai/mistral-medium-3.1,imitation,Italy,it,10,10,0,1.0,1.0
mistralai/mistral-medium-3.1,imitation,Japan,en,10,10,0,1.0,0.98
mistralai/mistral-medium-3.1,imitation,Japan,ja,10,10,0,1.0,0.94
mistralai/mistral-medium-3.1,imitation,Jordan,ar,10,10,0,1.0,1.0
mistralai/mistral-medium-3.1,imitation,Jordan,en,10,10,0,1.0,0.96
mistralai/mistral-medium-3.1,imitation,Kazakhstan,en,10,10,0,1.0,1.0
mistralai/mistral-medium-3.1,imitation,Kazakhstan,ru,10,10,0,1.0,0.92
mistralai/mistral-medium-3.1,imitation,Kenya,en-native,10,10,0,1.0,1.0
mistralai/mistral-medium-3.1,imitation,Korea,en,10,10,0,1.0,1.0
mistralai/mistral-medium-3.1,imitation,Korea,ko,10,10,0,1.0,0.96
mistralai/mistral-medium-3.1,imitation,Kuwait,ar,10,10,0,1.0,1.0
mistralai/mistral-medium-3.1,imitation,Kuwait,en,10,10,0,1.0,0.96
mistralai/mistral-medium-3.1,imitation,Kyrgyzstan,en,10,10,0,1.0,0.96
mistralai/mistral-medium-3.1,imitation,Kyrgyzstan,ru,10,10,0,1.0,0.92
mistralai/mistral-medium-3.1,imitation,Lebanon,ar,10,10,0,1.0,0.94
mistralai/mistral-medium-3.1,imitation,Lebanon,en,10,10,0,1.0,0.98
mistralai/mistral-medium-3.1,imitation,Libya,ar,10,10,0,1.0,1.0
mistralai/mistral-medium-3.1,imitation,Libya,en,10,10,0,1.0,0.92
mistralai/mistral-medium-3.1,imitation,Luxembourg,de,10,10,0,1.0,0.94
mistralai/mistral-medium-3.1,imitation,Luxembourg,en,10,10,0,1.0,0.92
mistralai/mistral-medium-3.1,imitation,Luxembourg,fr,10,10,0,1.0,0.92
mistralai/mistral-medium-3.1,imitation,Macao,en,10,10,0,1.0,0.96
mistralai/mistral-medium-3.1,imitation,Macao,pt,10,10,0,1.0,0.94
mistralai/mistral-medium-3.1,imitation,Macao,zh-cn,10,10,0,1.0,0.96
mistralai/mistral-medium-3.1,imitation,Malaysia,en-native,10,10,0,1.0,0.96
mistralai/mistral-medium-3.1,imitation,Mali,en,10,10,0,1.0,1.0
mistralai/mistral-medium-3.1,imitation,Mali,fr,10,10,0,1.0,0.98
mistralai/mistral-medium-3.1,imitation,Malta,en-native,10,10,0,1.0,0.98
mistralai/mistral-medium-3.1,imitation,Mexico,en,10,10,0,1.0,0.96
mistralai/mistral-medium-3.1,imitation,Mexico,es,10,10,0,1.0,1.0
mistralai/mistral-medium-3.1,imitation,Morocco,ar,10,10,0,1.0,0.88
mistralai/mistral-medium-3.1,imitation,Morocco,en,10,10,0,1.0,0.92
mistralai/mistral-medium-3.1,imitation,New Zealand,en-native,10,10,0,1.0,0.98
mistralai/mistral-medium-3.1,imitation,Nicaragua,en,10,10,0,1.0,0.98
mistralai/mistral-medium-3.1,imitation,Nicaragua,es,10,10,0,1.0,0.94
mistralai/mistral-medium-3.1,imitation,Nigeria,en-native,10,10,0,1.0,0.98
mistralai/mistral-medium-3.1,imitation,Pakistan,en-native,10,10,0,1.0,0.94
mistralai/mistral-medium-3.1,imitation,Palestine,ar,10,10,0,1.0,1.0
mistralai/mistral-medium-3.1,imitation,Palestine,en,10,10,0,1.0,0.94
mistralai/mistral-medium-3.1,imitation,Peru,en,10,10,0,1.0,1.0
mistralai/mistral-medium-3.1,imitation,Peru,es,10,10,0,1.0,0.98
mistralai/mistral-medium-3.1,imitation,Philippines,en-native,10,10,0,1.0,0.96
mistralai/mistral-medium-3.1,imitation,Portugal,en,10,10,0,1.0,0.96
mistralai/mistral-medium-3.1,imitation,Portugal,pt,10,10,0,1.0,0.92
mistralai/mistral-medium-3.1,imitation,Puerto Rico,en-native,10,10,0,1.0,0.9
mistralai/mistral-medium-3.1,imitation,Puerto Rico,es,10,10,0,1.0,0.98
mistralai/mistral-medium-3.1,imitation,Qatar,ar,10,10,0,1.0,1.0
mistralai/mistral-medium-3.1,imitation,Qatar,en,10,10,0,1.0,1.0
mistralai/mistral-medium-3.1,imitation,Russia,en,10,10,0,1.0,0.9
mistralai/mistral-medium-3.1,imitation,Russia,ru,10,10,0,1.0,0.94
mistralai/mistral-medium-3.1,imitation,Rwanda,en-native,10,10,0,1.0,0.94
mistralai/mistral-medium-3.1,imitation,Rwanda,fr,10,10,0,1.0,0.96
mistralai/mistral-medium-3.1,imitation,Singapore,en-native,10,10,0,1.0,1.0
mistralai/mistral-medium-3.1,imitation,Singapore,zh-cn,10,10,0,1.0,0.98
mistralai/mistral-medium-3.1,imitation,South Africa,en-native,10,10,0,1.0,0.98
mistralai/mistral-medium-3.1,imitation,Spain,en,10,10,0,1.0,1.0
mistralai/mistral-medium-3.1,imitation,Spain,es,10,10,0,1.0,1.0
mistralai/mistral-medium-3.1,imitation,Switzerland,de,10,10,0,1.0,0.98
mistralai/mistral-medium-3.1,imitation,Switzerland,en,10,10,0,1.0,1.0
mistralai/mistral-medium-3.1,imitation,Switzerland,fr,10,10,0,1.0,0.98
mistralai/mistral-medium-3.1,imitation,Switzerland,it,10,10,0,1.0,0.88
mistralai/mistral-medium-3.1,imitation,Taiwan,en,10,10,0,1.0,0.94
mistralai/mistral-medium-3.1,imitation,Taiwan,zh-tw,10,10,0,1.0,1.0
mistralai/mistral-medium-3.1,imitation,Trinidad and Tobago,en-native,10,10,0,1.0,0.96
mistralai/mistral-medium-3.1,imitation,Tunisia,ar,10,10,0,1.0,1.0
mistralai/mistral-medium-3.1,imitation,Tunisia,en,10,10,0,1.0,0.94
mistralai/mistral-medium-3.1,imitation,United Kingdom,en-native,10,10,0,1.0,0.98
mistralai/mistral-medium-3.1,imitation,United States,en-native,10,10,0,1.0,0.98
mistralai/mistral-medium-3.1,imitation,Uruguay,en,10,10,0,1.0,0.96
mistralai/mistral-medium-3.1,imitation,Uruguay,es,10,10,0,1.0,0.96
mistralai/mistral-medium-3.1,imitation,Venezuela,en,10,10,0,1.0,0.94
mistralai/mistral-medium-3.1,imitation,Venezuela,es,10,10,0,1.0,0.98
mistralai/mistral-medium-3.1,imitation,Yemen,ar,10,10,0,1.0,1.0
mistralai/mistral-medium-3.1,imitation,Yemen,en,10,10,0,1.0,0.94
mistralai/mistral-medium-3.1,imitation,Zambia,en-native,10,10,0,1.0,0.98
mistralai/mistral-medium-3.1,imitation,Zimbabwe,en-native,10,10,0,1.0,0.98
mistralai/mistral-nemo,imitation,Algeria,ar,10,10,0,1.0,0.8
mistralai/mistral-nemo,imitation,Algeria,en,10,10,0,1.0,0.84
mistralai/mistral-nemo,imitation,Argentina,en,10,10,0,1.0,0.92
mistralai/mistral-nemo,imitation,Argentina,es,10,10,0,1.0,0.98
mistralai/mistral-nemo,imitation,Australia,en-native,10,10,0,1.0,0.9
mistralai/mistral-nemo,imitation,Austria,de,10,10,0,1.0,0.94
mistralai/mistral-nemo,imitation,Austria,en,10,10,0,1.0,0.96
mistralai/mistral-nemo,imitation,Belarus,en,10,10,0,1.0,0.92
mistralai/mistral-nemo,imitation,Belarus,ru,10,10,0,1.0,0.86
mistralai/mistral-nemo,imitation,Belgium,de,10,10,0,1.0,0.92
mistralai/mistral-nemo,imitation,Belgium,en,10,10,0,1.0,0.9
mistralai/mistral-nemo,imitation,Belgium,fr,10,10,0,1.0,0.92
mistralai/mistral-nemo,imitation,Bolivia,en,10,10,0,1.0,0.84
mistralai/mistral-nemo,imitation,Bolivia,es,10,10,0,1.0,0.9
mistralai/mistral-nemo,imitation,Brazil,en,10,10,0,1.0,0.98
mistralai/mistral-nemo,imitation,Brazil,pt,10,10,0,1.0,0.92
mistralai/mistral-nemo,imitation,Burkina Faso,en,10,10,0,1.0,0.88
mistralai/mistral-nemo,imitation,Burkina Faso,fr,10,10,0,1.0,0.94
mistralai/mistral-nemo,imitation,Canada,en-native,10,10,0,1.0,0.86
mistralai/mistral-nemo,imitation,Canada,fr,10,10,0,1.0,0.92
mistralai/mistral-nemo,imitation,Chile,en,10,10,0,1.0,0.88
mistralai/mistral-nemo,imitation,Chile,es,10,10,0,1.0,0.94
mistralai/mistral-nemo,imitation,China,en,10,10,0,1.0,0.94
mistralai/mistral-nemo,imitation,China,zh-cn,10,10,0,1.0,0.94
mistralai/mistral-nemo,imitation,Colombia,en,10,10,0,1.0,0.92
mistralai/mistral-nemo,imitation,Colombia,es,10,10,0,1.0,0.82
mistralai/mistral-nemo,imitation,Ecuador,en,10,10,0,1.0,0.92
mistralai/mistral-nemo,imitation,Ecuador,es,10,10,0,1.0,0.9
mistralai/mistral-nemo,imitation,Egypt,ar,10,10,0,1.0,0.94
mistralai/mistral-nemo,imitation,Egypt,en,10,10,0,1.0,0.94
mistralai/mistral-nemo,imitation,France,en,10,10,0,1.0,0.94
mistralai/mistral-nemo,imitation,France,fr,10,10,0,1.0,0.92
mistralai/mistral-nemo,imitation,Germany,de,10,10,0,1.0,0.96
mistralai/mistral-nemo,imitation,Germany,en,10,10,0,1.0,0.96
mistralai/mistral-nemo,imitation,Ghana,en-native,10,10,0,1.0,0.88
mistralai/mistral-nemo,imitation,Guatemala,en,10,10,0,1.0,0.92
mistralai/mistral-nemo,imitation,Guatemala,es,10,10,0,1.0,0.94
mistralai/mistral-nemo,imitation,Haiti,en,10,10,0,1.0,0.84
mistralai/mistral-nemo,imitation,Haiti,fr,10,9,1,0.9,0.86
mistralai/mistral-nemo,imitation,Hong Kong,en-native,10,10,0,1.0,0.9
mistralai/mistral-nemo,imitation,Hong Kong,zh-cn,10,10,0,1.0,1.0
mistralai/mistral-nemo,imitation,Hong Kong,zh-hk,10,10,0,1.0,0.94
mistralai/mistral-nemo,imitation,Iraq,ar,10,10,0,1.0,0.8
mistralai/mistral-nemo,imitation,Iraq,en,10,10,0,1.0,0.94
mistralai/mistral-nemo,imitation,Ireland,en-native,10,10,0,1.0,0.92
mistralai/mistral-nemo,imitation,Italy,en,10,10,0,1.0,0.88
mistralai/mistral-nemo,imitation,Italy,it,10,10,0,1.0,0.92
mistralai/mistral-nemo,imitation,Japan,en,10,10,0,1.0,0.94
mistralai/mistral-nemo,imitation,Japan,ja,10,10,0,1.0,0.88
mistralai/mistral-nemo,imitation,Jordan,ar,10,10,0,1.0,0.96
mistralai/mistral-nemo,imitation,Jordan,en,10,10,0,1.0,0.86
mistralai/mistral-nemo,imitation,Kazakhstan,en,10,10,0,1.0,0.84
mistralai/mistral-nemo,imitation,Kazakhstan,ru,10,10,0,1.0,0.88
mistralai/mistral-nemo,imitation,Kenya,en-native,10,10,0,1.0,0.98
mistralai/mistral-nemo,imitation,Korea,en,10,10,0,1.0,0.98
mistralai/mistral-nemo,imitation,Korea,ko,10,10,0,1.0,0.96
mistralai/mistral-nemo,imitation,Kuwait,ar,10,10,0,1.0,0.88
mistralai/mistral-nemo,imitation,Kuwait,en,10,10,0,1.0,0.92
mistralai/mistral-nemo,imitation,Kyrgyzstan,en,10,10,0,1.0,0.9
mistralai/mistral-nemo,imitation,Kyrgyzstan,ru,10,10,0,1.0,0.9
mistralai/mistral-nemo,imitation,Lebanon,ar,10,10,0,1.0,0.92
mistralai/mistral-nemo,imitation,Lebanon,en,10,10,0,1.0,0.88
mistralai/mistral-nemo,imitation,Libya,ar,10,10,0,1.0,0.8
mistralai/mistral-nemo,imitation,Libya,en,10,10,0,1.0,0.9
mistralai/mistral-nemo,imitation,Luxembourg,de,10,10,0,1.0,1.0
mistralai/mistral-nemo,imitation,Luxembourg,en,10,10,0,1.0,0.92
mistralai/mistral-nemo,imitation,Luxembourg,fr,10,10,0,1.0,0.9
mistralai/mistral-nemo,imitation,Macao,en,10,10,0,1.0,0.92
mistralai/mistral-nemo,imitation,Macao,pt,10,10,0,1.0,0.98
mistralai/mistral-nemo,imitation,Macao,zh-cn,10,10,0,1.0,0.82
mistralai/mistral-nemo,imitation,Malaysia,en-native,10,10,0,1.0,0.94
mistralai/mistral-nemo,imitation,Mali,en,10,10,0,1.0,0.9
mistralai/mistral-nemo,imitation,Mali,fr,10,10,0,1.0,0.88
mistralai/mistral-nemo,imitation,Malta,en-native,10,10,0,1.0,0.9
mistralai/mistral-nemo,imitation,Mexico,en,10,10,0,1.0,0.86
mistralai/mistral-nemo,imitation,Mexico,es,10,10,0,1.0,0.86
mistralai/mistral-nemo,imitation,Morocco,ar,10,10,0,1.0,0.92
mistralai/mistral-nemo,imitation,Morocco,en,10,10,0,1.0,0.94
mistralai/mistral-nemo,imitation,New Zealand,en-native,10,10,0,1.0,0.84
mistralai/mistral-nemo,imitation,Nicaragua,en,10,10,0,1.0,0.9
mistralai/mistral-nemo,imitation,Nicaragua,es,10,10,0,1.0,0.96
mistralai/mistral-nemo,imitation,Nigeria,en-native,10,10,0,1.0,0.96
mistralai/mistral-nemo,imitation,Pakistan,en-native,10,10,0,1.0,0.94
mistralai/mistral-nemo,imitation,Palestine,ar,10,10,0,1.0,0.84
mistralai/mistral-nemo,imitation,Palestine,en,10,10,0,1.0,0.86
mistralai/mistral-nemo,imitation,Peru,en,10,10,0,1.0,0.92
mistralai/mistral-nemo,imitation,Peru,es,10,10,0,1.0,0.92
mistralai/mistral-nemo,imitation,Philippines,en-native,10,10,0,1.0,0.92
mistralai/mistral-nemo,imitation,Portugal,en,10,10,0,1.0,0.98
mistralai/mistral-nemo,imitation,Portugal,pt,10,10,0,1.0,0.96
mistralai/mistral-nemo,imitation,Puerto Rico,en-native,10,10,0,1.0,0.88
mistralai/mistral-nemo,imitation,Puerto Rico,es,10,10,0,1.0,0.88
mistralai/mistral-nemo,imitation,Qatar,ar,10,10,0,1.0,0.9
mistralai/mistral-nemo,imitation,Qatar,en,10,10,0,1.0,0.9
mistralai/mistral-nemo,imitation,Russia,en,10,10,0,1.0,0.98
mistralai/mistral-nemo,imitation,Russia,ru,10,10,0,1.0,0.96
mistralai/mistral-nemo,imitation,Rwanda,en-native,10,10,0,1.0,0.94
mistralai/mistral-nemo,imitation,Rwanda,fr,10,10,0,1.0,0.94
mistralai/mistral-nemo,imitation,Singapore,en-native,10,10,0,1.0,1.0
mistralai/mistral-nemo,imitation,Singapore,zh-cn,10,10,0,1.0,0.92
mistralai/mistral-nemo,imitation,South Africa,en-native,10,10,0,1.0,0.98
mistralai/mistral-nemo,imitation,Spain,en,10,10,0,1.0,0.82
mistralai/mistral-nemo,imitation,Spain,es,10,10,0,1.0,0.92
mistralai/mistral-nemo,imitation,Switzerland,de,10,10,0,1.0,1.0
mistralai/mistral-nemo,imitation,Switzerland,en,10,10,0,1.0,0.94
mistralai/mistral-nemo,imitation,Switzerland,fr,10,10,0,1.0,0.92
mistralai/mistral-nemo,imitation,Switzerland,it,10,10,0,1.0,0.98
mistralai/mistral-nemo,imitation,Taiwan,en,10,10,0,1.0,0.92
mistralai/mistral-nemo,imitation,Taiwan,zh-tw,10,10,0,1.0,0.84
mistralai/mistral-nemo,imitation,Trinidad and Tobago,en-native,10,10,0,1.0,0.94
mistralai/mistral-nemo,imitation,Tunisia,ar,10,10,0,1.0,0.88
mistralai/mistral-nemo,imitation,Tunisia,en,10,10,0,1.0,0.9
mistralai/mistral-nemo,imitation,United Kingdom,en-native,10,10,0,1.0,0.94
mistralai/mistral-nemo,imitation,United States,en-native,10,10,0,1.0,0.96
mistralai/mistral-nemo,imitation,Uruguay,en,10,10,0,1.0,1.0
mistralai/mistral-nemo,imitation,Uruguay,es,10,10,0,1.0,0.98
mistralai/mistral-nemo,imitation,Venezuela,en,10,10,0,1.0,0.92
mistralai/mistral-nemo,imitation,Venezuela,es,10,10,0,1.0,0.86
mistralai/mistral-nemo,imitation,Yemen,ar,10,10,0,1.0,0.86
